Date/Time,Cement Type,Cement silo,"RHR, h","Production, t","Prod.rate, t/h","PRI, %","NAI, %","Clinker (wet), t","Clinker (wet), %","Gypsum (wet), t","Gypsum (wet), %","Limestone (wet), t","Limestone (wet), %","R45, %",Fineness blaine,"Water injection, l/h","Cement temp, C","Main Drive SEEC, kWh/t cem","SEEC, kWh/t cem"
26.11.2020 16:00,C14N,4,0,,,,0,0,,0,,0,,,,,24.1,,
26.11.2020 17:00,C14N,4,0,,,,0,0,,0,,0,,,,,22.9,,
26.11.2020 18:00,C14N,4,0,,,,0,0,,0,,0,,,,,21.7,,
26.11.2020 19:00,C14N,4,0,,,,0,0,,0,,0,,,,,21.1,,
26.11.2020 20:00,C14N,4,0,,,,0,0,,0,,0,,,,,20.7,,
26.11.2020 21:00,C14N,4,0,,,,0,0,,0,,0,,,,,20.4,,
26.11.2020 22:00,C14N,4,0,,,,0,0,,0,,0,,,,,20.2,,
26.11.2020 23:00,C14N,4,0,,,,0,0,,0,,0,,,,,20,,
27.11.2020 00:00,C14N,4,0,,,,0,0,,0,,0,,,,,20,,
27.11.2020 01:00,C14N,4,0,,,,0,0,,0,,0,,,,,19.6,,
27.11.2020 02:00,C14N,4,0,,,,0,0,,0,,0,,,,,19.4,,
27.11.2020 03:00,C14N,4,0,,,,0,0,,0,,0,,,,,19.1,,
27.11.2020 04:00,C14N,4,0,,,,0,0,,0,,0,,,,,18.9,,
27.11.2020 05:00,C14N,4,0,,,,0,0,,0,,0,,,,,18.6,,
27.11.2020 06:00,C14N,4,0,,,,0,0,,0,,0,,,,,18.5,,
27.11.2020 07:00,C14N,4,0,,,,0,0,,0,,0,,,,,18.2,,
27.11.2020 08:00,C14N,4,0,,,,0,0,,0,,0,,,,,18.4,,
27.11.2020 09:00,C14N,4,0,,,,0,0,,0,,0,,,,,20.6,,
27.11.2020 10:00,C14N,4,0,,,,0,0,,0,,0,,,,,21.4,,
27.11.2020 11:00,C14N,4,0,,,,0,0,,0,,0,,,,,21.1,,
27.11.2020 12:00,C14N,4,0,,,,0,0,,0,,0,,,,,21.2,,
27.11.2020 13:00,C14N,4,0,,,,0,0,,0,,0,,,,,21.4,,
27.11.2020 14:00,C14N,4,0,,,,0,0,,0,,0,,,,,21.5,,
27.11.2020 15:00,C14N,4,0,,,,0,0,,0,,0,,,,,21.6,,
27.11.2020 16:00,C14N,4,0,,,,0,0,,0,,0,,,,,21.6,,
27.11.2020 17:00,C14N,4,0,,,,0,0,,0,,0,,,,,21.5,,
27.11.2020 18:00,C14N,4,0,,,,0,0,,0,,0,,,,,21.3,,
27.11.2020 19:00,C14N,4,0,,,,0,0,,0,,0,,,,,21.1,,
27.11.2020 20:00,C14N,4,0,,,,0,0,,0,,0,,,,,20.7,,
27.11.2020 21:00,C14N,4,0,,,,0,0,,0,,0,,,,,20.4,,
27.11.2020 22:00,C14N,4,0,,,,0,0,,0,,0,,,,,20.3,,
27.11.2020 23:00,C14N,4,0,,,,0,0,,0,,0,,,,,20.7,,
28.11.2020 00:00,C14N,4,0,,,,0,0,,0,,0,,,,,20.6,,
28.11.2020 01:00,C14N,4,0,,,,0,0,,0,,0,,,,,20.8,,
28.11.2020 02:00,C14N,4,0,,,,0,0,,0,,0,,,,,20.2,,
28.11.2020 03:00,C14N,4,0,,,,0,0,,0,,0,,,,,20.5,,
28.11.2020 04:00,C14N,4,0,,,,0,0,,0,,0,,,,,20.5,,
28.11.2020 05:00,C14N,4,0,,,,0,0,,0,,0,,,,,19.8,,
28.11.2020 06:00,C14N,4,0,,,,0,0,,0,,0,,,,,19.3,,
28.11.2020 07:00,C14N,4,0,,,,0,0,,0,,0,,,,,19,,
28.11.2020 08:00,C14N,4,0,,,,0,0,,0,,0,,,,,19.1,,
28.11.2020 09:00,C14N,4,0,,,,0,0,,0,,0,,,,,20.2,,
28.11.2020 10:00,C14N,4,0,,,,0,0,,0,,0,,,,,21.3,,
28.11.2020 11:00,C14N,4,0,,,,0,0,,0,,0,,,,,22.3,,
28.11.2020 12:00,C14N,4,0,,,,0,0,,0,,0,,,,,21.5,,
28.11.2020 13:00,C14N,4,0,,,,0,0,,0,,0,,,,,21.2,,
28.11.2020 14:00,C14N,4,0,,,,0,0,,0,,0,,,,,21.2,,
28.11.2020 15:00,C14N,4,0,,,,0,0,,0,,0,,,,,21.3,,
28.11.2020 16:00,C14N,4,0,,,,0,0,,0,,0,,,,,21.3,,
28.11.2020 17:00,C14N,4,0,,,,0,0,,0,,0,,,,,21.1,,
28.11.2020 18:00,C14N,4,0,,,,0,0,,0,,0,,,,,20.8,,
28.11.2020 19:00,C14N,4,0,,,,0,0,,0,,0,,,,,20.5,,
28.11.2020 20:00,C14N,4,0,,,,0,0,,0,,0,,,,,20.4,,
28.11.2020 21:00,C14N,4,0,,,,0,0,,0,,0,,,,,20.4,,
28.11.2020 22:00,C14N,4,0,,,,0,0,,0,,0,,,,,20.3,,
28.11.2020 23:00,C14N,4,0,,,,0,0,,0,,0,,,,,19.9,,
29.11.2020 00:00,C14N,4,0,,,,0,0,,0,,0,,,,,19.6,,
29.11.2020 01:00,C14N,4,0,,,,0,0,,0,,0,,,,,19,,
29.11.2020 02:00,C14N,4,0,,,,0,0,,0,,0,,,,,18.7,,
29.11.2020 03:00,C14N,4,0,,,,0,0,,0,,0,,,,,18.8,,
29.11.2020 04:00,C14N,4,0,,,,0,0,,0,,0,,,,,18.5,,
29.11.2020 05:00,C14N,4,0,,,,0,0,,0,,0,,,,,18,,
29.11.2020 06:00,C14N,4,0,,,,0,0,,0,,0,,,,,17.6,,
29.11.2020 07:00,C14N,4,0,,,,0,0,,0,,0,,,,,17.5,,
29.11.2020 08:00,C14N,4,0,,,,0,0,,0,,0,,,,,17.8,,
29.11.2020 09:00,C14N,4,0,,,,0,0,,0,,0,,,,,18.4,,
29.11.2020 10:00,C14N,4,0,,,,0,0,,0,,0,,,,,18.8,,
29.11.2020 11:00,C14N,4,0,,,,0,0,,0,,0,,,,,19.1,,
29.11.2020 12:00,C14N,4,0,,,,0,0,,0,,0,,,,,19.5,,
29.11.2020 13:00,C14N,4,0,,,,0,0,,0,,0,,,,,19.9,,
29.11.2020 14:00,C14N,4,0,,,,0,0,,0,,0,,,,,20.4,,
29.11.2020 15:00,C14N,4,0,,,,0,0,,0,,0,,,,,20.7,,
29.11.2020 16:00,C14N,4,0,,,,0,0,,0,,0,,,,,20.8,,
29.11.2020 17:00,C14N,4,0,,,,0,0,,0,,0,,,,,20.9,,
29.11.2020 18:00,C14N,4,0,,,,0,0,,0,,0,,,,,20.7,,
29.11.2020 19:00,C14N,4,0,,,,0,0,,0,,0,,,,,20.6,,
29.11.2020 20:00,C14N,4,0,,,,0,0,,0,,0,,,,,20.5,,
29.11.2020 21:00,C14N,4,0,,,,0,0,,0,,0,,,,,20.3,,
29.11.2020 22:00,C14N,4,0,,,,0,0,,0,,0,,,,,20.1,,
29.11.2020 23:00,C14N,4,0,,,,0,0,,0,,0,,,,,19.8,,
30.11.2020 00:00,C14N,4,0,,,,0,0,,0,,0,,,,,19.5,,
30.11.2020 01:00,C14N,4,0,,,,0,0,,0,,0,,,,,19,,
30.11.2020 02:00,C14N,4,0,,,,0,0,,0,,0,,,,,18.9,,
30.11.2020 03:00,C14N,4,0,,,,0,0,,0,,0,,,,,19.5,,
30.11.2020 04:00,C14N,4,0,,,,0,0,,0,,0,,,,,18.9,,
30.11.2020 05:00,C14N,4,0,,,,0,0,,0,,0,,,,,18.2,,
30.11.2020 06:00,C14N,4,0,,,,0,0,,0,,0,,,,,17.7,,
30.11.2020 07:00,C14N,4,0,,,,0,0,,0,,0,,,,,17.5,,
30.11.2020 08:00,C14N,4,0,,,,0,0,,0,,0,,,,,17.7,,
30.11.2020 09:00,C14N,4,0,,,,0,0,,0,,0,,,,,18.2,,
30.11.2020 10:00,C14N,4,0,,,,0,0,,0,,0,,,,,19.1,,
30.11.2020 11:00,C14N,4,0,,,,0,0,,0,,0,,,,,19.8,,
30.11.2020 12:00,C14N,4,0,,,,0,0,,0,,0,,,,,20.5,,
30.11.2020 13:00,C14N,4,0,,,,0,0,,0,,0,,,,,20.8,,
30.11.2020 14:00,C14N,4,0,,,,0,0,,0,,0,,,,,21.1,,
30.11.2020 15:00,C14N,4,0,,,,0,0,,0,,0,,,,,21.5,,
30.11.2020 16:00,C14N,4,0,20,,,0,16,80,4,20,0,0,,,,21.8,0,7.95
30.11.2020 17:00,C14N,4,0,30,,,0,20,66.7,4,13.3,6,20,,,,21.8,0,2.66
30.11.2020 18:00,C14N,4,0,20,,,0,10,50,0,0,10,50,,,,21.7,0,3.92
30.11.2020 19:00,C14N,4,0,2,,,0,0,0,0,0,2,100,,,,21.5,0,33.36
30.11.2020 20:00,C14N,4,0,,,,0,0,,0,,0,,,,,21.1,,
30.11.2020 21:00,C14N,4,0,,,,0,0,,0,,0,,,,,20.9,,
30.11.2020 22:00,C14N,4,0,,,,0,0,,0,,0,,,,,20.6,,
30.11.2020 23:00,C14N,4,0,,,,0,0,,0,,0,,,,,20,,
01.12.2020 00:00,C14N,4,0,,,,0,0,,0,,0,,,,,19.7,,
01.12.2020 01:00,C14N,4,0,,,,0,0,,0,,0,,,,,19.6,,
01.12.2020 02:00,C14N,4,0,,,,0,0,,0,,0,,,,,19.1,,
01.12.2020 03:00,C14N,4,0,,,,0,0,,0,,0,,,,,18.7,,
01.12.2020 04:00,C14N,4,0,,,,0,0,,0,,0,,,,,18.4,,
01.12.2020 05:00,C14N,4,0,,,,0,0,,0,,0,,,,,18,,
01.12.2020 06:00,C14N,4,0,,,,0,0,,0,,0,,,,,17.7,,
01.12.2020 07:00,C14N,4,0,,,,0,0,,0,,0,,,,,17.7,,
01.12.2020 08:00,C14N,4,0,,,,0,0,,0,,0,,,,,17.9,,
01.12.2020 09:00,C14N,4,0,,,,0,0,,0,,0,,,,,18.4,,
01.12.2020 10:00,C14N,4,0,,,,0,0,,0,,0,,,,,19.1,,
01.12.2020 11:00,C14N,4,0,,,,0,0,,0,,0,,,,,19.9,,
01.12.2020 12:00,C14N,4,0,,,,0,0,,0,,0,,,,,20.6,,
01.12.2020 13:00,C14N,4,0,,,,0,0,,0,,0,,,,,20.8,,
01.12.2020 14:00,C14N,4,0,,,,0,0,,0,,0,,,,,20.6,,
01.12.2020 15:00,C14N,4,0,,,,0,0,,0,,0,,,,,20.6,,
01.12.2020 16:00,C14N,4,0,,,,0,0,,0,,0,,,,,20.6,,
01.12.2020 17:00,C14N,4,0,,,,0,0,,0,,0,,,,,20.6,,
01.12.2020 18:00,C14N,4,0,,,,0,0,,0,,0,,,,,20.8,,
01.12.2020 19:00,C14N,4,0,,,,0,0,,0,,0,,,,,20.9,,
01.12.2020 20:00,C14N,4,0,,,,0,0,,0,,0,,,,,20.9,,
01.12.2020 21:00,C14N,4,0,,,,0,0,,0,,0,,,,,20.6,,
01.12.2020 22:00,C14N,4,0,,,,0,0,,0,,0,,,,,20.4,,
01.12.2020 23:00,C14N,4,0,,,,0,0,,0,,0,,,,,20.1,,
02.12.2020 00:00,C14N,4,0,,,,0,0,,0,,0,,,,,19.7,,
02.12.2020 01:00,C14N,4,0,,,,0,0,,0,,0,,,,,19.3,,
02.12.2020 02:00,C14N,4,0,,,,0,0,,0,,0,,,,,18.9,,
02.12.2020 03:00,C14N,4,0,,,,0,0,,0,,0,,,,,18.6,,
02.12.2020 04:00,,,,,,,0,,,,,,,,,,,,
02.12.2020 04:00,C14N,4,0,,,,0,0,,0,,0,,,,,18.5,,
02.12.2020 04:23,C3A4N-50,6,0,,,,0,0,,0,,0,,,,,18.5,,
02.12.2020 05:00,C3A4N-50,6,0,,,,0,0,,0,,0,,,,469.9,17.9,,
02.12.2020 06:00,C3A4N-50,6,0.2,9,54,44.3,16.7,4,44.4,0,0,5,55.6,,,469.9,20.8,396.06,215.48
02.12.2020 07:00,C3A4N-50,6,0.3,15.5,58,47.6,26.7,8,51.6,0.5,3.2,7,45.2,,,469.9,39.2,235.25,139.5
02.12.2020 08:00,C3A4N-50,6,0.7,28,43,35.3,65,12,42.9,1,3.6,15,53.6,,,469.9,61.8,131.46,123.6
02.12.2020 09:00,C3A4N-50,6,1,44,44,36.1,100,20,45.5,2,4.5,22,50,,,1135,107.5,82.99,99.68
02.12.2020 10:00,C3A4N-50,6,0.6,26,42,34.6,61.7,12,46.2,1,3.8,13,50,1.3,5630,1533,103.2,138.47,113.68
02.12.2020 11:00,C3A4N-50,6,0,,,,0,0,,0,,0,,,,,46.9,,
02.12.2020 12:00,C3A4N-50,6,0.4,25.5,59,48.2,43.3,12,47.1,1,3.9,12.5,49,,,3208.3,75.2,141.26,93.35
02.12.2020 13:00,C3A4N-50,6,1,52.5,53,43,100,24,45.7,2.5,4.8,26,49.5,,,708.4,100.1,68.12,83.88
02.12.2020 14:00,C3A4N-50,6,1,54.5,55,44.7,100,24,44,3,5.5,27.5,50.5,2,5370,1281.6,104.5,65.6,80.35
02.12.2020 15:00,C3A4N-50,6,1,56,56,45.9,100,26,46.4,2.5,4.5,27.5,49.1,1.5,4960,1375.4,104.3,63.37,78.05
02.12.2020 16:00,C3A4N-50,6,1,54.5,55,44.7,100,24,44,3,5.5,27.5,50.5,,,1685.4,104.3,65.25,79.91
02.12.2020 17:00,C3A4N-50,6,1,61,61,50,100,28,45.9,3,4.9,30,49.2,,,1306.6,103.9,58.22,71.79
02.12.2020 18:00,C3A4N-50,6,1,61.5,62,50.4,100,28,45.5,3,4.9,30.5,49.6,1.4,4790,1117.2,104.2,57.48,71.4
02.12.2020 19:00,C3A4N-50,6,1,62.5,63,51.2,100,28,44.8,3.5,5.6,31,49.6,1.7,4690,1198.7,104.2,56.45,70.2
02.12.2020 20:00,C3A4N-50,6,1,66,66,54.1,100,30,45.5,3,4.5,33,50,,,1104,104.1,53.52,66.24
02.12.2020 21:00,C3A4N-50,6,1,56.5,57,46.3,100,26,46,3,5.3,27.5,48.7,,,1469.4,104.5,63.11,77.54
02.12.2020 22:00,C3A4N-50,6,1,66,66,54.1,100,30,45.5,3.5,5.3,32.5,49.2,1.2,4350,1283.6,103.9,54.03,66.1
02.12.2020 23:00,C3A4N-50,6,1,62.5,63,51.2,100,28,44.8,3,4.8,31.5,50.4,,,1035.4,104.2,56.64,70.63
03.12.2020 00:00,C3A4N-50,6,1,61,61,50,100,28,45.9,3,4.9,30,49.2,1.4,4460,1230.7,104.4,58.32,71.76
03.12.2020 01:00,C3A4N-50,6,1,47.5,48,38.9,100,22,46.3,2.5,5.3,23,48.4,,,1684.1,104.5,75.18,92.13
03.12.2020 02:00,C3A4N-50,6,1,54.5,55,44.7,100,24,44,3,5.5,27.5,50.5,1.3,4400,2036.2,104.3,65.72,80.4
03.12.2020 03:00,C3A4N-50,6,1,56,56,45.9,100,26,46.4,2.5,4.5,27.5,49.1,,,2025.9,104.2,64.09,78.23
03.12.2020 04:00,C3A4N-50,6,1,49.5,50,40.6,100,22,44.4,2.5,5.1,25,50.5,1.5,4700,1998.8,104.2,72.54,89.06
03.12.2020 05:00,C3A4N-50,6,1,61.5,62,50.4,100,28,45.5,3.5,5.7,30,48.8,,,1957.9,104.1,58.28,70.88
03.12.2020 06:00,C3A4N-50,6,1,61,61,50,100,28,45.9,3,4.9,30,49.2,2,4740,1608.8,104.2,58.62,71.95
03.12.2020 07:00,C3A4N-50,6,1,62.5,63,51.2,100,28,44.8,3,4.8,31.5,50.4,,,1529,104,57.03,70.42
03.12.2020 08:00,C3A4N-50,6,1,66.5,67,54.5,100,30,45.1,3.5,5.3,33,49.6,1.8,4680,1209.2,104.1,53.22,65.47
03.12.2020 09:00,C3A4N-50,6,1,65.5,66,53.7,100,30,45.8,3,4.6,32.5,49.6,1,4460,1187.7,104.2,53.8,66.8
03.12.2020 10:00,C3A4N-50,6,1,67.5,68,55.3,100,30,44.4,3.5,5.2,34,50.4,,,1239.1,104.3,52.22,64.41
03.12.2020 11:00,C3A4N-50,6,1,67,67,54.9,100,30,44.8,3,4.5,34,50.7,,,1347.1,104.2,52.9,65.27
03.12.2020 12:00,C3A4N-50,6,1,69,69,56.6,100,32,46.4,3,4.3,34,49.3,1.6,4300,1290.7,104.2,51.29,62.76
03.12.2020 13:00,C3A4N-50,6,1,67.5,68,55.3,100,30,44.4,3,4.4,34.5,51.1,1.4,4130,1335.8,104.3,52.52,64.59
03.12.2020 14:00,C3A4N-50,6,1,66.5,67,54.5,100,30,45.1,3,4.5,33.5,50.4,,,1362.4,104.2,53.2,65.4
03.12.2020 15:00,C3A4N-50,6,1,67,67,54.9,100,30,44.8,3,4.5,34,50.7,,,1309.7,104.2,52.87,65.08
03.12.2020 16:00,C3A4N-50,6,1,69.5,70,57,100,32,46,3,4.3,34.5,49.6,2,4110,1292.7,104.2,50.91,62.76
03.12.2020 17:00,C3A4N-50,6,1,67,67,54.9,100,30,44.8,3,4.5,34,50.7,,,1343.4,104.2,52.93,65.14
03.12.2020 18:00,C3A4N-50,6,1,66,66,54.1,100,30,45.5,3,4.5,33,50,3,4130,1404.7,104.2,53.98,66.12
03.12.2020 19:00,C3A4N-50,6,1,66.5,67,54.5,100,30,45.1,3,4.5,33.5,50.4,,,1336.7,104.2,53.44,65.42
03.12.2020 20:00,C3A4N-50,6,1,63.5,64,52,100,28,44.1,3,4.7,32.5,51.2,2.5,4140,1386.7,104.3,55.88,68.19
03.12.2020 21:00,C3A4N-50,6,1,66,66,54.1,100,30,45.5,3,4.5,33,50,,,1474.6,104.2,53.61,66.37
03.12.2020 22:00,C3A4N-50,6,1,65,65,53.3,100,30,46.2,3,4.6,32,49.2,2,4200,1441.9,104.3,54.52,67.21
03.12.2020 23:00,C3A4N-50,6,1,58.5,59,48,100,26,44.4,2.5,4.3,30,51.3,,,1611,104.2,60.7,74.34
04.12.2020 00:00,C3A4N-50,6,1,61.5,62,50.4,100,28,45.5,3,4.9,30.5,49.6,,,1632.6,104.4,57.73,70.75
04.12.2020 01:00,C3A4N-50,6,1,61,61,50,100,28,45.9,2.5,4.1,30.5,50,,,1811.5,104.1,58.27,70.74
04.12.2020 02:00,C3A4N-50,6,1,61.5,62,50.4,100,28,45.5,3,4.9,30.5,49.6,1.4,4420,1487.9,104.1,57.88,70.85
04.12.2020 03:00,C3A4N-50,6,1,61.5,62,50.4,100,28,45.5,3,4.9,30.5,49.6,,,1525.6,104.3,57.81,70.85
04.12.2020 04:00,C3A4N-50,6,1,59,59,48.4,100,26,44.1,2.5,4.2,30.5,51.7,1.8,4330,1658.7,104.2,60.08,74.28
04.12.2020 05:00,C3A4N-50,6,1,65,65,53.3,100,30,46.2,3,4.6,32,49.2,,,1520.9,104,54.38,66.76
04.12.2020 06:00,C3A4N-50,6,1,65.5,66,53.7,100,30,45.8,3,4.6,32.5,49.6,1.7,4410,1364.8,104.4,53.7,66.3
04.12.2020 07:00,C3A4N-50,6,1,66,66,54.1,100,30,45.5,3,4.5,33,50,,,1889.3,104.4,53.26,65.26
04.12.2020 08:00,C3A4N-50,6,1,54,54,44.3,100,24,44.4,2.5,4.6,27.5,50.9,1.6,4390,2029.8,104.2,65.14,80.47
04.12.2020 09:00,C3A4N-50,6,0.5,12.5,26,21.2,48.3,6,48,0.5,4,6,48,,,2123.7,93.5,284.59,188.84
04.12.2020 10:00,C3A4N-50,6,0,,,,0,0,,0,,0,,,,,76.9,,
04.12.2020 11:00,C3A4N-50,6,0,,,,0,0,,0,,0,,,,,70.1,,
04.12.2020 12:00,C3A4N-50,6,0,,,,0,0,,0,,0,,,,,64.6,,
04.12.2020 13:00,C3A4N-50,6,0,,,,0,0,,0,,0,,,,,60.4,,
04.12.2020 14:00,C3A4N-50,6,0,,,,0,0,,0,,0,,,,,61.7,,
04.12.2020 15:00,C3A4N-50,6,0,,,,0,0,,0,,0,,,,,60.4,,
04.12.2020 16:00,C3A4N-50,6,0,,,,0,0,,0,,0,,,,,56.7,,
04.12.2020 17:00,C3A4N-50,6,0,,,,0,0,,0,,0,,,,,49.4,,
04.12.2020 18:00,C3A4N-50,6,0,,,,0,0,,0,,0,,,,,47.5,,
04.12.2020 19:00,C3A4N-50,6,0,,,,0,0,,0,,0,,,,,36.7,,
04.12.2020 20:00,C3A4N-50,6,0,,,,0,0,,0,,0,,,,,30.7,,
04.12.2020 21:00,C3A4N-50,6,0,,,,0,0,,0,,0,,,,,28.5,,
04.12.2020 22:00,C3A4N-50,6,0.7,55.5,79,65,70,26,46.8,2.5,4.5,27,48.6,,,1298.4,89.4,65.47,77.21
04.12.2020 23:00,C3A4N-50,6,1,63.5,64,52,100,28,44.1,3,4.7,32.5,51.2,,,1589.6,97.2,56.38,69.04
05.12.2020 00:00,C3A4N-50,6,1,52,52,42.6,100,24,46.2,2.5,4.8,25.5,49,,,1885.7,97.8,68.9,83.99
05.12.2020 01:00,C3A4N-50,6,0.8,29.5,38,30.9,78.3,14,47.5,1,3.4,14.5,49.2,,,2170.7,91.5,121.43,122.82
05.12.2020 02:00,C3A4N-50,6,0,,,,0,0,,0,,0,,2.6,3440,,54.5,,
05.12.2020 03:00,C3A4N-50,6,0,,,,0,0,,0,,0,,,,,47.7,,
05.12.2020 04:00,C3A4N-50,6,0,,,,0,0,,0,,0,,,,,42.5,,
05.12.2020 05:00,C3A4N-50,6,0,8.5,510,418,1.7,4,47.1,0.5,5.9,4,47.1,,,561.7,47,428.36,157.42
05.12.2020 06:00,C3A4N-50,6,1,66,66,54.1,100,30,45.5,3,4.5,33,50,,,2828,98.6,55.07,66.03
05.12.2020 07:00,C3A4N-50,6,0.7,26,39,32,66.7,12,46.2,1,3.8,13,50,,,504.2,89.9,137.89,124.87
05.12.2020 08:00,C3A4N-50,6,0,,,,0,0,,0,,0,,,,,58.8,,
05.12.2020 09:00,C3A4N-50,6,0,,,,0,0,,0,,0,,,,501,50.9,,
05.12.2020 10:00,C3A4N-50,6,0.9,53,62,51.1,85,24,45.3,2.5,4.7,26.5,50,,,1684.7,97,68.29,82.87
05.12.2020 11:00,C3A4N-50,6,1,54.5,55,44.7,100,24,44,2.5,4.6,28,51.4,,,2367.1,97.9,65.87,80.11
05.12.2020 12:00,C3A4N-50,6,1,61.5,62,50.4,100,28,45.5,3,4.9,30.5,49.6,,,3714.7,98.2,57.97,70.77
05.12.2020 13:00,C3A4N-50,6,1,61.5,62,50.4,100,28,45.5,3,4.9,30.5,49.6,,,2007.1,97.3,57.94,70.87
05.12.2020 14:00,C3A4N-50,6,1,61,61,50,100,28,45.9,2.5,4.1,30.5,50,2.5,4610,2426.3,98,58.27,71.48
05.12.2020 15:00,C3A4N-50,6,1,59.5,60,48.8,100,26,43.7,3,5,30.5,51.3,,,2774,98.3,59.73,72.82
05.12.2020 16:00,C3A4N-50,6,1,61,61,50,100,28,45.9,2.5,4.1,30.5,50,,,2877.2,97.4,58.26,71.34
05.12.2020 17:00,C3A4N-50,6,1,62,62,50.8,100,28,45.2,2.5,4,31.5,50.8,,,2437.9,98,57.45,70.36
05.12.2020 18:00,C3A4N-50,,,,,,71.7,,,,,,,2.1,4350,,,,
05.12.2020 18:00,C3A4N-50,6,0.3,11,39,,100,6,54.5,0,0,5,45.5,,,2324.1,77.9,326.82,139.64
05.12.2020 18:41,C14N,4,0,,,,100,0,,0,,0,,,,,61.8,,
05.12.2020 19:00,C14N,4,0,,,,100,0,,0,,0,,,,,61.7,,
05.12.2020 20:00,C14N,4,0,,,,100,0,,0,,0,,,,,56.4,,
05.12.2020 21:00,C14N,4,0.1,20.5,176,144,100,18,87.8,1.5,7.3,1,4.9,,,537.3,61.9,179.73,86.31
05.12.2020 22:00,C14N,4,1,121.5,122,99.6,100,108,88.9,6.5,5.3,7,5.8,,,3894.3,106.6,30.25,38
05.12.2020 23:00,C14N,4,1,130,130,106.6,100,116,89.2,7,5.4,7,5.4,,,4718,105,27.38,34.69
06.12.2020 00:00,C14N,4,1,117,117,95.9,100,104,88.9,6.5,5.6,6.5,5.6,,,4741.8,104.6,29.69,37.59
06.12.2020 01:00,C14N,4,1,112.5,113,92.2,100,100,88.9,6.5,5.8,6,5.3,,,4745.5,102.9,31.04,38.51
06.12.2020 02:00,C14N,4,1,112,112,91.8,100,100,89.3,6,5.4,6,5.4,19.5,2860,4746.3,103.1,31.16,39.58
06.12.2020 03:00,C14N,4,1,117,117,95.9,100,104,88.9,6.5,5.6,6.5,5.6,,,4768.2,104.5,29.88,38.29
06.12.2020 04:00,C14N,4,1,108,108,88.5,100,96,88.9,6,5.6,6,5.6,,,4768.2,103.7,32.2,40.82
06.12.2020 05:00,C14N,4,1,67.5,68,55.3,100,60,88.9,4,5.9,3.5,5.2,,,3321.9,101.9,54.28,66.99
06.12.2020 06:00,C14N,4,1,121.5,122,99.6,100,108,88.9,6.5,5.3,7,5.8,22.8,2760,4708.8,111.6,29.28,36.85
06.12.2020 07:00,C14N,4,0.2,31.5,172,140.8,18.3,28,88.9,2,6.3,1.5,4.8,,,2553.2,78.9,113.14,60.86
06.12.2020 08:00,C14N,4,1,112,112,91.8,100,100,89.3,6,5.4,6,5.4,,,4693.7,107,31.78,40.05
06.12.2020 09:00,C14N,4,1,114.5,115,93.9,100,102,89.1,6,5.2,6.5,5.7,,,4684.3,105.2,30.62,38.68
06.12.2020 10:00,C14N,4,1,108.5,109,88.9,100,96,88.5,6.5,6,6,5.5,16.4,3250,4694.5,102.9,32.36,41.01
06.12.2020 11:00,C14N,4,1,117,117,95.9,100,104,88.9,7,6,6,5.1,,,4694.5,104.6,30.12,23.6
06.12.2020 12:00,C14N,4,1,122.5,123,100.4,100,108,88.2,7.5,6.1,7,5.7,,,4694.5,105.1,28.36,314631.61
06.12.2020 13:00,C14N,4,1,112.5,113,92.2,100,100,88.9,6.5,5.8,6,5.3,,,4694.5,103.5,31.3,39.74
06.12.2020 14:00,C14N,4,1,117.5,118,96.3,100,104,88.5,7,6,6.5,5.5,18,3000,4694.5,102.2,30.15,38
06.12.2020 15:00,C14N,4,1,122.5,123,100.4,100,108,88.2,8,6.5,6.5,5.3,,,4694.5,103.7,28.7,36.32
06.12.2020 16:00,C14N,4,1,118,118,96.7,100,104,88.1,7.5,6.4,6.5,5.5,,,4694.5,102.9,29.58,37.83
06.12.2020 17:00,C14N,4,1,120,120,98.4,100,106,88.3,7.5,6.3,6.5,5.4,18.6,3020,4694.5,101.8,29.45,36.97
06.12.2020 18:00,C14N,4,1,120,120,98.4,100,106,88.3,7.5,6.3,6.5,5.4,,,4694.5,102.1,29.17,37.08
06.12.2020 19:00,C14N,4,1,118,118,96.7,100,104,88.1,7.5,6.4,6.5,5.5,,,4694.5,101.3,29.91,37.91
06.12.2020 20:00,C14N,4,1,118,118,96.7,100,104,88.1,7.5,6.4,6.5,5.5,,,4694.5,98.3,30.27,38.25
06.12.2020 21:00,C14N,4,1,74.5,75,61.1,100,66,88.6,4.5,6,4,5.4,,,3096.4,100.1,49.43,60.6
06.12.2020 22:00,C14N,4,1,129.5,130,106.1,100,114,88,8.5,6.6,7,5.4,17.8,3100,4225.7,98.2,27.73,34.87
06.12.2020 23:00,C14N,4,1,131,131,107.4,100,116,88.5,8,6.1,7,5.3,,,3221.7,99.5,26.96,34.62
07.12.2020 00:00,C14N,4,1,125,125,102.5,100,110,88,8,6.4,7,5.6,,,4718.4,100.4,28.48,36.01
07.12.2020 01:00,C14N,4,1,129,129,105.7,100,114,88.4,8,6.2,7,5.4,,,4717.7,101.7,27.26,34.64
07.12.2020 02:00,C14N,4,1,122,122,100,100,108,88.5,7.5,6.1,6.5,5.3,17.5,3170,4718.1,102.5,29.05,36.84
07.12.2020 03:00,C14N,4,1,115.5,116,94.7,100,102,88.3,7,6.1,6.5,5.6,,,4731.3,100.3,31.03,39.21
